Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
3663,-8.388349,51.93563,0,B,12,5G,-102,-14,2.0,4,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
3663,-8.388349,51.93563,0,B,12,5G,-102,-14,2.0,4,-,35,10,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
3664,-8.388284,51.935597,0,B,12,5G,-102,-14,2.0,4,-,35,10,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
3664,-8.388284,51.935597,0,B,12,5G,-100,-16,9.0,4,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-15.0
3665,-8.388284,51.935597,0,B,12,5G,-100,-16,9.0,4,-,215,66,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-15.0
3666,-8.388284,51.935597,0,B,12,5G,-100,-15,-1.0,4,-,57,10,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
3667,-8.388284,51.935597,0,B,12,5G,-100,-15,-1.0,4,-,15928,883,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
3668,-8.388284,51.935597,0,B,12,5G,-100,-14,9.0,4,-,30994,976,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-12.0
3669,-8.388284,51.935597,0,B,12,5G,-100,-14,9.0,4,-,30554,912,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-12.0
3670,-8.388284,51.935597,0,B,12,5G,-100,-15,4.0,11,-85,20619,513,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-14.0
3671,-8.388284,51.935597,0,B,12,5G,-100,-15,4.0,11,-87,7533,129,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-14.0
3672,-8.388284,51.935597,0,B,12,5G,-98,-12,6.0,11,-87,6984,116,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3673,-8.388284,51.935597,0,B,12,5G,-98,-12,6.0,11,-85,9428,150,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3674,-8.388284,51.935597,0,B,12,5G,-100,-16,6.0,11,-85,11468,184,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3675,-8.388284,51.935597,0,B,12,5G,-100,-16,6.0,9,-88,13713,225,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3676,-8.388284,51.935597,0,B,12,5G,-100,-14,8.0,9,-88,15048,209,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3677,-8.388284,51.935597,0,B,12,5G,-100,-14,8.0,9,-88,11597,164,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3678,-8.388284,51.935597,0,B,12,5G,-101,-12,4.0,9,-88,6992,132,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-13.0
3679,-8.388284,51.935597,0,B,12,5G,-101,-12,4.0,9,-88,12288,164,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-13.0
3680,-8.388284,51.935597,0,B,12,5G,-100,-12,4.0,11,-85,10764,152,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-13.0
3681,-8.388284,51.935597,0,B,12,5G,-100,-12,4.0,11,-87,13288,166,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-13.0
3682,-8.388284,51.935597,0,B,12,5G,-100,-14,5.0,12,-89,9564,139,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-13.0
3683,-8.388284,51.935597,0,B,12,5G,-100,-14,5.0,12,-85,16540,232,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-13.0
3684,-8.388284,51.935597,0,B,12,5G,-99,-13,9.0,10,-87,5561,174,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3685,-8.388284,51.935597,0,B,12,5G,-99,-13,9.0,10,-87,67,21,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3686,-8.388284,51.935597,0,B,12,5G,-100,-11,10.0,10,-87,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-15.0
3687,-8.388284,51.935597,0,B,12,5G,-100,-11,10.0,10,-87,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-15.0
3688,-8.388284,51.935597,0,B,12,5G,-98,-15,0.0,10,-87,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3689,-8.388284,51.935597,0,B,12,5G,-98,-15,0.0,10,-87,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
3690,-8.388284,51.935597,0,B,12,5G,-99,-11,8.0,10,-89,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-17.0
3691,-8.388284,51.935597,0,B,12,5G,-99,-11,8.0,10,-89,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-17.0
3692,-8.388284,51.935597,0,B,12,5G,-100,-10,8.0,10,-89,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-14.0
3693,-8.388284,51.935597,0,B,12,5G,-100,-10,8.0,10,-89,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-14.0
3694,-8.388284,51.935597,0,B,12,5G,-101,-11,8.0,11,-87,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-15.0
3695,-8.388284,51.935597,0,B,12,5G,-101,-11,8.0,11,-87,46,16,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-15.0
3696,-8.388284,51.935597,0,B,12,5G,-99,-11,10.0,11,-87,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-6.0
3697,-8.388284,51.935597,0,B,12,5G,-99,-11,10.0,11,-85,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-6.0
3698,-8.388284,51.935597,0,B,12,5G,-100,-10,-9.0,11,-85,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-4.0
3699,-8.388284,51.935597,0,B,12,5G,-100,-10,-9.0,14,-78,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-4.0
3700,-8.388284,51.935597,0,B,12,5G,-95,-13,5.0,14,-78,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-5.0
3701,-8.388284,51.935597,0,B,12,5G,-95,-13,5.0,11,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-5.0
3702,-8.388284,51.935597,0,B,12,5G,-92,-13,9.0,11,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-5.0
3703,-8.388284,51.935597,0,B,12,5G,-92,-13,9.0,11,-76,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-95.0,-5.0
3704,-8.388284,51.935597,0,B,12,5G,-93,-14,9.0,11,-76,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-2.0
3705,-8.388284,51.935597,0,B,12,5G,-93,-14,9.0,11,-74,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-2.0
3706,-8.388284,51.935597,0,B,12,5G,-87,-13,4.0,13,-70,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-3.0
3707,-8.388284,51.935597,0,B,12,5G,-87,-13,4.0,14,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-3.0
3708,-8.388284,51.935597,0,B,12,5G,-83,-13,7.0,12,-,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-5.0
3709,-8.388284,51.935597,0,B,12,5G,-83,-13,7.0,12,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-5.0
3710,-8.388284,51.935597,0,B,12,5G,-85,-14,10.0,11,-69,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-4.0
3711,-8.388284,51.935597,0,B,12,5G,-85,-14,10.0,15,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-4.0
3712,-8.388284,51.935597,0,B,12,5G,-84,-10,26.0,15,-67,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-80.0,-2.0
3713,-8.388284,51.935597,0,B,12,5G,-84,-10,26.0,15,-72,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-80.0,-2.0
3714,-8.388284,51.935597,0,B,12,5G,-83,-12,11.0,15,-68,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-9.0
3715,-8.387958,51.934719,28,B,12,5G,-84,-16,18.0,15,-67,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-10.0
3716,-8.387958,51.934719,28,B,12,5G,-84,-16,18.0,15,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-10.0
3717,-8.387958,51.934719,28,B,12,5G,-87,-14,23.0,15,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-82.0,-5.0
3718,-8.387958,51.934719,28,B,12,5G,-87,-14,23.0,15,-67,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-82.0,-5.0
3719,-8.387958,51.934719,28,B,12,5G,-84,-14,16.0,15,-62,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-79.0,-204.0
3720,-8.387958,51.934719,28,B,12,5G,-84,-14,16.0,11,-68,18,50,D,-,-,-,-,-,C,A81B,9CBA,11016972,-79.0,-204.0
3721,-8.387958,51.934719,28,B,12,5G,-80,-15,-3.0,13,-66,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-2.0
3722,-8.387958,51.934719,28,B,12,5G,-80,-15,-3.0,13,-66,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-2.0
3723,-8.387958,51.934719,28,B,12,5G,-77,-12,18.0,13,-66,3,5,D,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-6.0
3724,-8.387958,51.934719,28,B,12,5G,-77,-12,18.0,15,-70,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-6.0
3725,-8.387958,51.934719,28,B,12,5G,-76,-13,19.0,15,-66,6391,160,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-9.0
3725,-8.386445,51.934861,29,B,12,5G,-76,-13,19.0,15,-66,6391,160,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-9.0
3726,-8.386445,51.934861,29,B,12,5G,-76,-13,19.0,15,-66,6998,110,D,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-9.0
3727,-8.386445,51.934861,29,B,12,5G,-86,-15,14.0,13,-69,4641,63,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-3.0
3728,-8.386445,51.934861,29,B,12,5G,-86,-15,14.0,15,-66,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-3.0
3729,-8.386445,51.934861,29,B,12,5G,-83,-10,23.0,15,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-8.0
3730,-8.386445,51.934861,29,B,12,5G,-83,-10,23.0,15,-67,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-8.0
3731,-8.386445,51.934861,29,B,12,5G,-81,-14,22.0,15,-69,1,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-81.0,-7.0
3732,-8.386445,51.934861,29,B,12,5G,-81,-14,22.0,15,-63,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-81.0,-7.0
3733,-8.386445,51.934861,29,B,12,5G,-84,-16,17.0,15,-66,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-6.0
3734,-8.386445,51.934861,29,B,12,5G,-84,-16,17.0,15,-66,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-84.0,-6.0
3735,-8.386445,51.934861,29,B,12,5G,-81,-11,8.0,15,-66,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-10.0
3736,-8.386445,51.934861,29,B,12,5G,-81,-11,8.0,15,-64,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-10.0
3737,-8.386445,51.934861,29,B,12,5G,-81,-13,-5.0,15,-64,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-77.0,-5.0
3738,-8.386445,51.934861,29,B,12,5G,-81,-13,-5.0,15,-64,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-77.0,-5.0
3739,-8.386445,51.934861,29,B,12,5G,-84,-13,17.0,15,-61,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-77.0,-7.0
3740,-8.386445,51.934861,29,B,12,5G,-84,-13,17.0,15,-61,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-77.0,-7.0
3741,-8.386516,51.933908,37,B,12,5G,-84,-13,17.0,15,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-77.0,-7.0
3741,-8.386516,51.933908,37,B,12,5G,-82,-14,14.0,15,-65,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
3742,-8.386516,51.933908,37,B,12,5G,-82,-14,14.0,15,-65,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
3743,-8.386516,51.933908,37,B,12,5G,-84,-9,4.0,12,-67,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-204.0
3744,-8.386516,51.933908,37,B,12,5G,-84,-9,4.0,13,-69,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-83.0,-204.0
3745,-8.386516,51.933908,37,B,12,5G,-86,-10,10.0,14,-73,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-11.0
3746,-8.386516,51.933908,37,B,12,5G,-86,-10,10.0,8,-67,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-11.0
3747,-8.386516,51.933908,37,B,12,5G,-85,-12,10.0,12,-69,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-11.0
3748,-8.386516,51.933908,37,B,12,5G,-85,-12,10.0,12,-69,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-11.0
3749,-8.386516,51.933908,37,B,12,5G,-87,-12,11.0,12,-72,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-39.0
3750,-8.386516,51.933908,37,B,12,5G,-87,-12,11.0,12,-74,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-39.0
3751,-8.386516,51.933908,37,B,12,5G,-91,-10,3.0,14,-76,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-3.0
3751,-8.387585000000001,51.93326,36,B,12,5G,-91,-10,3.0,14,-76,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-3.0
3752,-8.387585000000001,51.93326,36,B,12,5G,-91,-10,3.0,9,-79,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-3.0
3753,-8.387585000000001,51.93326,36,B,12,5G,-94,-11,1.0,9,-77,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-2.0
3754,-8.387585000000001,51.93326,36,B,12,5G,-94,-11,1.0,12,-71,34,11,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-2.0
3755,-8.387585000000001,51.93326,36,B,12,5G,-90,-10,6.0,9,-75,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-5.0
3756,-8.387585000000001,51.93326,36,B,12,5G,-90,-10,6.0,9,-78,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-5.0
3757,-8.387585000000001,51.93326,36,B,12,5G,-92,-9,14.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-4.0
3758,-8.387585000000001,51.93326,36,B,12,5G,-92,-9,14.0,12,-,19,7,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-4.0
3759,-8.387585000000001,51.93326,36,B,12,5G,-88,-11,-1.0,11,-72,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-3.0
3760,-8.387585000000001,51.93326,36,B,12,5G,-88,-11,-1.0,11,-72,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-3.0
3760,-8.388889,51.93271,35,B,12,5G,-88,-11,-1.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-3.0
3761,-8.388889,51.93271,35,B,12,5G,-92,-11,0.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-4.0
3762,-8.388889,51.93271,35,B,12,5G,-92,-11,0.0,15,-,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-4.0
3763,-8.388889,51.93271,35,B,12,5G,-93,-13,3.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-2.0
3764,-8.388889,51.93271,35,B,12,5G,-93,-13,3.0,11,-76,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-2.0
3765,-8.388889,51.93271,35,B,12,5G,-94,-11,-10.0,10,-74,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-3.0
3766,-8.388889,51.93271,35,B,12,5G,-94,-11,-10.0,13,-76,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-3.0
3767,-8.388889,51.93271,35,B,12,5G,-92,-11,2.0,12,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-1.0
3768,-8.388889,51.93271,35,B,12,5G,-92,-11,2.0,14,-71,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-1.0
3769,-8.388889,51.93271,35,B,12,5G,-88,-13,1.0,14,-69,2324,29,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-2.0
3770,-8.388889,51.93271,35,B,12,5G,-88,-13,1.0,13,-73,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-2.0
3771,-8.388889,51.93271,35,B,12,5G,-86,-12,4.0,13,-73,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
3772,-8.389861999999999,51.931998,22,B,12,5G,-86,-12,4.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
3773,-8.389861999999999,51.931998,22,B,12,5G,-86,-12,4.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
3774,-8.389861999999999,51.931998,22,B,12,5G,-84,-11,9.0,15,-71,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-2.0
3775,-8.389861999999999,51.931998,22,B,12,5G,-84,-11,9.0,15,-71,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-2.0
3776,-8.389861999999999,51.931998,22,B,12,5G,-87,-13,2.0,15,-71,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,0.0
3777,-8.389861999999999,51.931998,22,B,12,5G,-87,-13,2.0,15,-71,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,0.0
3778,-8.389861999999999,51.931998,22,B,12,5G,-87,-11,8.0,10,-75,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-3.0
3779,-8.389861999999999,51.931998,22,B,12,5G,-87,-11,8.0,15,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-3.0
3780,-8.389861999999999,51.931998,22,B,12,5G,-89,-15,5.0,15,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-19.0
3781,-8.389861999999999,51.931998,22,B,12,5G,-89,-15,5.0,15,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-19.0
3782,-8.389861999999999,51.931998,22,B,12,5G,-88,-11,-1.0,15,-70,28,35,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-204.0
3783,-8.389861999999999,51.931998,22,B,12,5G,-88,-11,-1.0,15,-70,8,28,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-204.0
3784,-8.389861999999999,51.931998,22,B,12,5G,-88,-13,-2.0,15,-70,393,21,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-204.0
3785,-8.389861999999999,51.931998,22,B,12,5G,-88,-13,-2.0,9,-67,19263,698,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-204.0
3786,-8.389861999999999,51.931998,22,B,12,5G,-87,-14,-1.0,14,-69,359,8,D,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-2.0
3787,-8.389861999999999,51.931998,22,B,12,5G,-87,-14,-1.0,14,-69,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-85.0,-2.0
3788,-8.389861999999999,51.931998,22,B,12,5G,-86,-13,1.0,9,-71,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-1.0
3789,-8.389861999999999,51.931998,22,B,12,5G,-86,-13,1.0,12,-74,12291,429,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-1.0
3790,-8.389861999999999,51.931998,22,B,12,5G,-85,-13,1.0,12,-72,8372,291,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
3791,-8.389861999999999,51.931998,22,B,12,5G,-85,-13,1.0,12,-72,35,25,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
3792,-8.389861999999999,51.931998,22,B,12,5G,-86,-12,0.0,12,-72,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-3.0
3793,-8.389861999999999,51.931998,22,B,12,5G,-86,-12,0.0,12,-72,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-3.0
3794,-8.389861999999999,51.931998,22,B,12,5G,-88,-12,2.0,12,-74,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-6.0
3795,-8.389861999999999,51.931998,22,B,12,5G,-88,-12,2.0,12,-74,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-6.0
3796,-8.389861999999999,51.931998,22,B,12,5G,-95,-15,-4.0,12,-74,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-7.0
3797,-8.389861999999999,51.931998,22,B,12,5G,-95,-15,-4.0,12,-74,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-7.0
3798,-8.389861999999999,51.931998,22,B,12,5G,-94,-15,-6.0,11,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-2.0
3799,-8.389861999999999,51.931998,22,B,12,5G,-94,-15,-6.0,11,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-2.0
3799,-8.391278999999999,51.931726,51,B,12,5G,-94,-15,-6.0,11,-70,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-2.0
3800,-8.391278999999999,51.931726,51,B,12,5G,-93,-13,-6.0,9,-77,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-2.0
3801,-8.391278999999999,51.931726,51,B,12,5G,-93,-13,-6.0,14,-,36,42,D,-,-,-,-,-,C,A81B,9CBA,11016972,-93.0,-2.0
3802,-8.391278999999999,51.931726,51,B,12,5G,-97,-13,2.0,11,-82,956,107,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3803,-8.391278999999999,51.931726,51,B,12,5G,-97,-13,2.0,11,-76,7721,117,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-15.0
3804,-8.391278999999999,51.931726,51,B,12,5G,-98,-14,-4.0,11,-80,4892,74,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-204.0
3805,-8.391278999999999,51.931726,51,B,12,5G,-98,-14,-4.0,11,-80,6417,105,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-204.0
3806,-8.392837,51.931541,54,B,12,5G,-98,-14,-4.0,15,-73,6417,105,D,-,-,-,-,-,C,A81B,9CBA,11016972,-96.0,-204.0
3806,-8.392837,51.931541,54,B,12,5G,-94,-13,-6.0,15,-73,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-13.0
3807,-8.392837,51.931541,54,B,12,5G,-94,-13,-6.0,8,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-90.0,-13.0
3808,-8.392837,51.931541,54,B,13,5G,-97,-16,-4.0,6,-79,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-,-
3809,-8.392837,51.931541,54,B,13,5G,-97,-16,-4.0,12,-89,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-,-
3810,-8.392837,51.931541,54,B,13,5G,-99,-16,6.0,9,-79,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-14.0
3811,-8.392837,51.931541,54,B,13,5G,-99,-16,6.0,9,-79,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-98.0,-14.0
3812,-8.392837,51.931541,54,B,13,5G,-98,-14,5.0,15,-74,1554,19,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93.0,-204.0
3812,-8.394278,51.931375,49,B,13,5G,-98,-14,5.0,15,-74,1554,19,D,-,-,-,-,-,D,A81B,9CBA,11016973,-93.0,-204.0
3813,-8.394278,51.931375,49,B,13,5G,-98,-14,5.0,11,-72,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-93.0,-204.0
3814,-8.394278,51.931375,49,B,13,5G,-92,-14,-1.0,11,-72,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-87.0,-1.0
3815,-8.394278,51.931375,49,B,13,5G,-92,-14,-1.0,15,-70,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-87.0,-1.0
3816,-8.394278,51.931375,49,B,13,5G,-89,-12,4.0,15,-70,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-87.0,-2.0
3817,-8.394278,51.931375,49,B,13,5G,-89,-12,4.0,15,-,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-87.0,-2.0
3818,-8.394278,51.931375,49,B,13,5G,-92,-10,13.0,9,-71,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-88.0,-3.0
3819,-8.394278,51.931375,49,B,13,5G,-92,-10,13.0,9,-71,0,0,I,-,-,-,-,-,D,A81B,9CBA,11016973,-88.0,-3.0
3820,-8.395811,51.93128,48,B,13,5G,-92,-10,13.0,9,-71,0,0,D,-,-,-,-,-,D,A81B,9CBA,11016973,-88.0,-3.0
3820,-8.395811,51.93128,48,B,13,5G,-91,-11,2.0,9,-71,0,0,D,-,-,-,-,-,D,A81B,9CBA,11016973,-90.0,-5.0
3821,-8.395811,51.93128,48,B,13,5G,-91,-11,2.0,9,-71,2,4,D,-,-,-,-,-,D,A81B,9CBA,11016973,-90.0,-5.0
3822,-8.395811,51.93128,48,B,13,5G,-91,-9,4.0,11,-64,0,0,D,-,-,-,-,-,D,A81B,9CBA,11016973,-81.0,-37.0
3823,-8.395811,51.93128,48,B,13,5G,-91,-9,4.0,11,-64,2,4,D,-,-,-,-,-,D,A81B,9CBA,11016973,-81.0,-37.0
3824,-8.395811,51.93128,48,B,13,5G,-93,-9,18.0,11,-78,0,0,D,-,-,-,-,-,D,A81B,9CBA,11016973,-94.0,-8.0
3825,-8.395811,51.93128,48,B,13,5G,-93,-9,18.0,11,-78,2,4,D,-,-,-,-,-,D,A81B,9CBA,11016973,-94.0,-8.0
